OrderID,OrderDate,SKU,Revenue,Payment_Status
ORD-100537,2026-05-18,OURO-46,434,Paid
ORD-100538,2026-08-26,OURO-37,211,Paid
ORD-100539,2026-01-12,OURO-51,225,Paid
ORD-100540,2025-10-26,OURO-26,447,Paid
ORD-100541,2026-08-03,OURO-81,419,Paid
ORD-100542,2026-03-18,OURO-89,128,Pending
ORD-100543,2026-05-20,OURO-77,400,Paid
ORD-100544,2025-12-23,OURO-48,141,Paid
ORD-100545,2025-11-12,OURO-16,137,Paid
ORD-100546,2026-02-19,OURO-23,199,Paid
ORD-100547,2026-01-04,OURO-55,457,Pending
ORD-100548,2026-09-06,OURO-57,270,Pending
ORD-100549,2026-02-13,OURO-57,459,Paid
ORD-100550,2026-07-15,OURO-17,297,Paid
ORD-100551,2025-12-22,OURO-69,272,Pending
ORD-100552,2026-05-23,OURO-79,402,Pending
ORD-100553,2025-12-31,OURO-87,164,Paid
ORD-100554,2026-07-30,OURO-54,385,Paid
ORD-100555,2025-11-12,OURO-59,254,Paid
ORD-100556,2026-03-17,OURO-46,425,Paid
ORD-100557,2026-01-19,OURO-57,382,Paid
ORD-100558,2026-01-06,OURO-88,195,Pending
ORD-100559,2026-07-16,OURO-11,284,Pending
ORD-100560,2026-01-21,OURO-30,472,Paid
ORD-100561,2026-01-29,OURO-20,402,Pending
ORD-100562,2026-06-07,OURO-78,98,Paid
ORD-100563,2026-05-14,OURO-74,341,Paid
ORD-100564,2026-08-12,OURO-63,485,Pending
ORD-100565,2026-08-28,OURO-11,97,Paid
ORD-100566,2026-08-28,OURO-99,452,Paid
ORD-100567,2025-09-20,OURO-96,398,Paid
ORD-100568,2026-03-04,OURO-91,354,Pending
ORD-100569,2025-10-19,OURO-73,398,Paid
ORD-100570,2026-03-13,OURO-54,116,Paid
ORD-100571,2026-06-23,OURO-33,123,Paid
ORD-100572,2026-01-28,OURO-41,51,Paid
ORD-100573,2025-11-11,OURO-67,327,Paid
ORD-100574,2026-02-13,OURO-60,99,Paid
ORD-100575,2026-05-22,OURO-10,249,Paid
ORD-100576,2025-12-17,OURO-32,105,Paid
ORD-100577,2026-04-16,OURO-86,294,Pending
ORD-100578,2026-09-07,OURO-43,344,Pending
ORD-100579,2026-06-08,OURO-21,79,Pending
ORD-100580,2026-07-09,OURO-85,143,Pending
ORD-100581,2026-08-14,OURO-73,125,Paid
ORD-100582,2026-08-29,OURO-76,491,Paid
ORD-100583,2026-01-12,OURO-42,167,Paid
ORD-100584,2026-06-17,OURO-56,85,Paid
ORD-100585,2025-12-17,OURO-45,358,Paid
ORD-100586,2025-10-23,OURO-84,370,Paid
ORD-100587,2026-02-28,OURO-45,139,Paid
ORD-100588,2025-09-13,OURO-64,364,Paid
ORD-100589,2026-02-09,OURO-29,310,Paid
ORD-100590,2026-09-01,OURO-70,67,Pending
ORD-100591,2025-11-23,OURO-62,306,Pending
ORD-100592,2025-10-09,OURO-51,178,Paid
ORD-100593,2025-11-06,OURO-65,333,Paid
ORD-100594,2026-08-19,OURO-17,106,Paid
ORD-100595,2025-10-26,OURO-50,395,Paid
ORD-100596,2026-06-27,OURO-92,357,Paid
ORD-100597,2026-07-11,OURO-63,252,Paid
ORD-100598,2026-05-17,OURO-45,161,Paid
ORD-100599,2025-11-09,OURO-95,150,Pending
ORD-100600,2026-04-19,OURO-33,233,Pending
ORD-100601,2025-11-04,OURO-47,215,Paid
ORD-100602,2026-08-07,OURO-96,271,Pending
ORD-100603,2026-05-29,OURO-76,99,Paid
ORD-100604,2025-10-12,OURO-26,486,Pending
ORD-100605,2026-08-09,OURO-36,286,Paid
ORD-100606,2026-08-09,OURO-38,328,Pending
ORD-100607,2025-10-11,OURO-51,217,Pending
ORD-100608,2026-04-22,OURO-74,56,Paid
ORD-100609,2026-03-29,OURO-72,407,Paid
ORD-100610,2026-05-24,OURO-62,136,Paid
ORD-100611,2026-07-03,OURO-82,282,Pending
ORD-100612,2026-02-13,OURO-96,465,Pending
ORD-100613,2025-12-24,OURO-41,349,Paid
ORD-100614,2025-10-07,OURO-22,321,Pending
ORD-100615,2025-11-10,OURO-96,335,Paid
ORD-100616,2026-04-16,OURO-15,291,Paid
ORD-100617,2026-04-02,OURO-38,102,Pending
ORD-100618,2025-12-07,OURO-51,210,Paid
ORD-100619,2026-01-21,OURO-78,233,Pending
ORD-100620,2026-03-31,OURO-82,453,Pending
ORD-100621,2026-05-21,OURO-71,283,Paid
ORD-100622,2026-02-06,OURO-32,412,Pending
ORD-100623,2026-02-28,OURO-42,247,Paid
ORD-100624,2026-06-07,OURO-77,330,Paid
ORD-100625,2026-08-31,OURO-53,412,Paid
ORD-100626,2026-09-06,OURO-70,316,Paid
ORD-100627,2025-11-02,OURO-96,152,Pending
ORD-100628,2025-11-30,OURO-58,312,Paid
ORD-100629,2026-06-26,OURO-46,126,Pending
ORD-100630,2025-10-23,OURO-51,422,Paid
ORD-100631,2026-05-02,OURO-94,209,Pending
ORD-100632,2026-06-14,OURO-48,226,Pending
ORD-100633,2025-09-15,OURO-10,468,Paid
ORD-100634,2025-12-20,OURO-68,497,Pending
ORD-100635,2026-01-18,OURO-14,92,Pending
ORD-100636,2026-05-31,OURO-37,224,Paid
ORD-100637,2026-01-27,OURO-53,472,Paid
ORD-100638,2025-12-02,OURO-34,96,Pending
ORD-100639,2026-06-07,OURO-10,97,Pending
ORD-100640,2026-04-03,OURO-32,489,Pending
ORD-100641,2026-06-19,OURO-97,236,Paid
ORD-100642,2026-04-09,OURO-61,397,Pending
ORD-100643,2026-04-20,OURO-97,68,Paid
ORD-100644,2026-07-17,OURO-72,369,Paid
ORD-100645,2026-09-08,OURO-48,487,Paid
ORD-100646,2026-02-10,OURO-56,64,Pending
ORD-100647,2025-09-11,OURO-19,310,Pending
ORD-100648,2026-07-27,OURO-16,56,Paid
ORD-100649,2025-09-12,OURO-86,308,Paid
ORD-100650,2025-10-15,OURO-91,309,Pending
ORD-100651,2026-04-03,OURO-52,380,Paid
ORD-100652,2026-09-01,OURO-25,488,Paid
ORD-100653,2025-12-01,OURO-79,359,Pending
ORD-100654,2026-04-02,OURO-72,317,Paid
ORD-100655,2025-10-18,OURO-22,457,Paid
ORD-100656,2026-06-04,OURO-35,259,Pending
ORD-100657,2025-10-01,OURO-93,297,Paid
ORD-100658,2026-03-29,OURO-28,213,Paid
ORD-100659,2026-05-24,OURO-21,182,Paid
ORD-100660,2026-07-06,OURO-35,350,Pending
ORD-100661,2026-09-01,OURO-51,205,Paid
ORD-100662,2026-03-29,OURO-66,231,Paid
ORD-100663,2026-05-13,OURO-29,441,Paid
ORD-100664,2025-12-20,OURO-39,218,Paid
ORD-100665,2026-08-07,OURO-74,424,Paid
ORD-100666,2026-02-19,OURO-82,223,Paid
ORD-100667,2026-01-08,OURO-36,77,Paid
ORD-100668,2026-09-06,OURO-53,135,Pending
ORD-100669,2026-05-16,OURO-88,235,Paid
ORD-100670,2025-12-24,OURO-60,476,Paid
ORD-100671,2026-08-02,OURO-72,226,Pending
ORD-100672,2026-08-17,OURO-25,75,Paid
ORD-100673,2026-05-24,OURO-11,212,Paid
ORD-100674,2025-10-08,OURO-34,159,Paid
ORD-100675,2026-04-09,OURO-75,212,Paid
ORD-100676,2026-06-18,OURO-74,176,Paid
ORD-100677,2026-02-08,OURO-81,440,Paid
ORD-100678,2026-07-01,OURO-18,490,Paid
ORD-100679,2026-08-07,OURO-27,262,Paid
ORD-100680,2025-09-10,OURO-36,369,Paid
ORD-100681,2025-09-16,OURO-25,286,Pending
ORD-100682,2026-07-07,OURO-49,403,Paid
ORD-100683,2026-01-18,OURO-97,140,Paid
ORD-100684,2026-01-14,OURO-49,240,Paid
ORD-100685,2026-03-08,OURO-64,354,Paid
ORD-100686,2025-10-14,OURO-91,210,Paid
ORD-100687,2026-06-17,OURO-95,171,Paid
ORD-100688,2025-11-28,OURO-67,132,Paid
ORD-100689,2025-10-30,OURO-13,323,Paid
ORD-100690,2026-07-15,OURO-41,351,Pending
ORD-100691,2026-03-05,OURO-63,187,Paid
ORD-100692,2026-04-18,OURO-92,133,Pending
ORD-100693,2025-09-21,OURO-90,189,Pending
ORD-100694,2026-07-04,OURO-90,357,Paid
ORD-100695,2026-08-14,OURO-65,463,Paid
ORD-100696,2025-11-04,OURO-97,381,Paid
ORD-100697,2026-04-30,OURO-80,150,Pending
ORD-100698,2026-09-08,OURO-44,194,Paid
ORD-100699,2026-03-05,OURO-83,155,Paid
ORD-100700,2026-07-26,OURO-41,296,Pending
ORD-100701,2026-07-07,OURO-14,445,Paid
ORD-100702,2025-12-20,OURO-88,189,Paid
ORD-100703,2025-09-14,OURO-61,351,Pending
ORD-100704,2026-04-28,OURO-69,261,Pending
ORD-100705,2025-11-15,OURO-84,107,Pending
ORD-100706,2026-05-23,OURO-79,52,Paid
ORD-100707,2025-12-19,OURO-57,121,Pending
ORD-100708,2026-04-19,OURO-71,397,Paid
ORD-100709,2025-11-29,OURO-53,118,Paid
ORD-100710,2025-12-05,OURO-22,442,Pending
ORD-100711,2025-12-25,OURO-87,217,Paid
ORD-100712,2026-08-01,OURO-20,211,Paid
ORD-100713,2025-10-26,OURO-27,129,Paid
ORD-100714,2025-11-05,OURO-22,275,Paid
ORD-100715,2026-01-24,OURO-40,407,Paid
ORD-100716,2026-08-14,OURO-26,352,Pending
ORD-100717,2025-12-29,OURO-27,76,Paid
ORD-100718,2025-10-30,OURO-81,342,Paid
ORD-100719,2026-02-28,OURO-42,165,Paid
ORD-100720,2026-04-03,OURO-40,110,Paid
ORD-100721,2026-06-17,OURO-34,332,Pending
ORD-100722,2026-08-13,OURO-96,469,Paid
ORD-100723,2026-07-01,OURO-35,159,Paid
ORD-100724,2025-12-08,OURO-69,392,Pending
ORD-100725,2026-07-07,OURO-92,329,Paid
ORD-100726,2026-01-04,OURO-99,349,Pending
ORD-100727,2026-07-14,OURO-29,207,Pending
ORD-100728,2025-09-16,OURO-17,250,Paid
ORD-100729,2026-08-20,OURO-19,97,Paid
ORD-100730,2026-03-29,OURO-34,315,Pending
ORD-100731,2026-05-11,OURO-88,446,Paid
ORD-100732,2026-03-16,OURO-73,252,Paid
ORD-100733,2026-08-25,OURO-98,434,Paid
ORD-100734,2025-11-29,OURO-86,221,Paid
ORD-100735,2026-09-09,OURO-15,493,Paid
ORD-100736,2025-10-04,OURO-61,493,Paid
ORD-100737,2025-11-17,OURO-22,211,Pending
ORD-100738,2026-03-25,OURO-19,291,Paid
ORD-100739,2026-06-08,OURO-20,70,Pending
ORD-100740,2026-07-11,OURO-27,360,Pending
ORD-100741,2025-10-15,OURO-47,212,Pending
ORD-100742,2025-11-08,OURO-54,293,Paid
ORD-100743,2025-11-12,OURO-78,88,Paid
ORD-100744,2025-09-14,OURO-46,298,Paid
ORD-100745,2026-07-14,OURO-28,175,Paid
ORD-100746,2025-09-22,OURO-58,271,Paid
ORD-100747,2026-02-22,OURO-94,465,Pending
ORD-100748,2025-10-09,OURO-12,231,Paid
ORD-100749,2026-01-27,OURO-23,312,Paid
ORD-100750,2026-09-03,OURO-52,64,Paid
ORD-100751,2026-04-29,OURO-30,134,Paid
ORD-100752,2026-03-08,OURO-46,237,Paid
ORD-100753,2026-01-16,OURO-11,151,Pending
ORD-100754,2026-01-31,OURO-63,464,Paid
ORD-100755,2026-08-10,OURO-59,307,Paid
ORD-100756,2025-12-16,OURO-84,247,Pending
ORD-100757,2025-10-12,OURO-70,91,Paid
ORD-100758,2026-02-02,OURO-90,292,Pending
ORD-100759,2026-03-01,OURO-11,306,Paid
ORD-100760,2026-04-01,OURO-38,309,Pending
ORD-100761,2026-03-07,OURO-52,110,Paid
ORD-100762,2026-01-22,OURO-53,58,Paid
ORD-100763,2026-08-31,OURO-36,115,Paid
ORD-100764,2026-05-31,OURO-62,161,Pending
ORD-100765,2026-09-04,OURO-95,368,Pending
ORD-100766,2025-09-30,OURO-81,447,Paid
ORD-100767,2026-01-23,OURO-71,292,Pending
ORD-100768,2026-08-02,OURO-29,53,Paid
ORD-100769,2026-01-14,OURO-37,348,Paid
ORD-100770,2025-12-27,OURO-62,477,Paid
ORD-100771,2026-06-08,OURO-30,378,Pending
ORD-100772,2026-02-07,OURO-43,481,Paid
ORD-100773,2026-05-21,OURO-83,81,Pending
ORD-100774,2026-06-05,OURO-44,150,Pending
ORD-100775,2026-01-18,OURO-72,249,Paid
ORD-100776,2025-09-10,OURO-87,328,Paid
ORD-100777,2025-11-16,OURO-35,457,Paid
ORD-100778,2026-01-06,OURO-49,77,Pending
ORD-100779,2026-04-01,OURO-38,89,Paid
ORD-100780,2026-08-03,OURO-65,304,Paid
ORD-100781,2026-01-11,OURO-65,479,Paid
ORD-100782,2025-09-16,OURO-59,238,Paid
ORD-100783,2026-05-01,OURO-38,71,Paid
ORD-100784,2026-04-07,OURO-39,447,Paid
ORD-100785,2026-07-01,OURO-13,464,Paid
ORD-100786,2026-01-20,OURO-15,386,Paid
ORD-100787,2026-01-12,OURO-37,393,Paid
ORD-100788,2025-11-22,OURO-72,455,Pending
ORD-100789,2026-02-23,OURO-95,75,Paid
ORD-100790,2025-12-02,OURO-42,205,Paid
ORD-100791,2025-12-24,OURO-55,150,Pending
ORD-100792,2026-01-05,OURO-61,341,Paid
ORD-100793,2026-02-09,OURO-93,419,Paid
ORD-100794,2025-12-20,OURO-28,143,Paid
ORD-100795,2026-03-14,OURO-73,434,Paid
ORD-100796,2025-10-05,OURO-84,323,Paid
ORD-100797,2026-05-27,OURO-13,248,Paid
ORD-100798,2025-11-15,OURO-83,272,Paid
ORD-100799,2026-07-18,OURO-98,493,Pending
ORD-100800,2025-09-15,OURO-63,58,Paid
ORD-100801,2025-12-07,OURO-23,365,Paid
ORD-100802,2026-06-16,OURO-36,194,Pending
ORD-100803,2026-06-26,OURO-91,375,Pending
ORD-100804,2026-06-13,OURO-45,188,Pending
ORD-100805,2026-05-23,OURO-85,370,Paid
ORD-100806,2026-05-30,OURO-18,491,Paid
ORD-100807,2026-06-10,OURO-64,135,Pending
ORD-100808,2025-10-09,OURO-18,97,Paid
ORD-100809,2025-09-30,OURO-87,260,Paid
ORD-100810,2026-08-23,OURO-74,156,Pending
ORD-100811,2026-06-28,OURO-61,143,Pending
ORD-100812,2026-02-04,OURO-93,250,Paid
ORD-100813,2026-07-08,OURO-34,147,Pending
ORD-100814,2026-08-06,OURO-49,436,Pending
ORD-100815,2026-08-14,OURO-94,265,Paid
ORD-100816,2026-01-13,OURO-64,399,Pending
ORD-100817,2026-05-19,OURO-22,264,Pending
ORD-100818,2026-04-20,OURO-17,331,Paid
ORD-100819,2026-01-24,OURO-81,198,Pending
ORD-100820,2026-02-07,OURO-71,244,Paid
ORD-100821,2026-01-08,OURO-11,185,Pending
ORD-100822,2026-08-13,OURO-76,424,Pending
ORD-100823,2026-03-27,OURO-84,168,Pending
ORD-100824,2026-02-03,OURO-98,96,Pending
ORD-100825,2026-01-05,OURO-93,362,Paid
ORD-100826,2026-03-02,OURO-41,174,Paid
ORD-100827,2026-08-20,OURO-59,273,Paid
ORD-100828,2025-12-15,OURO-83,113,Paid
ORD-100829,2026-05-29,OURO-95,206,Paid
ORD-100830,2025-09-24,OURO-54,104,Paid
ORD-100831,2026-07-04,OURO-12,442,Paid
ORD-100832,2026-03-31,OURO-46,85,Pending
ORD-100833,2025-11-07,OURO-51,460,Pending
ORD-100834,2025-11-17,OURO-77,466,Paid
ORD-100835,2026-09-03,OURO-39,368,Pending
ORD-100836,2025-10-13,OURO-55,341,Pending
ORD-100837,2026-09-09,OURO-88,113,Paid
ORD-100838,2026-05-09,OURO-89,138,Paid
ORD-100839,2026-07-04,OURO-21,263,Pending
ORD-100840,2026-08-05,OURO-56,71,Paid
ORD-100841,2026-03-23,OURO-28,446,Paid
ORD-100842,2026-02-07,OURO-10,177,Paid
ORD-100843,2026-08-22,OURO-18,185,Paid
ORD-100844,2026-04-26,OURO-96,423,Pending
ORD-100845,2026-09-08,OURO-76,442,Paid
ORD-100846,2025-10-23,OURO-11,497,Pending
ORD-100847,2026-07-22,OURO-85,87,Paid
ORD-100848,2026-04-03,OURO-50,151,Pending
ORD-100849,2026-06-11,OURO-76,113,Paid
ORD-100850,2025-11-01,OURO-80,386,Pending
ORD-100851,2025-10-09,OURO-80,160,Paid
ORD-100852,2026-02-09,OURO-92,100,Paid
ORD-100853,2025-11-24,OURO-91,400,Paid
ORD-100854,2026-03-13,OURO-49,149,Pending
ORD-100855,2026-04-23,OURO-38,497,Paid
ORD-100856,2026-08-01,OURO-98,372,Pending
ORD-100857,2026-01-28,OURO-54,492,Paid
ORD-100858,2026-04-13,OURO-78,427,Paid
ORD-100859,2025-11-09,OURO-31,380,Pending
ORD-100860,2026-08-03,OURO-49,170,Paid
ORD-100861,2026-06-10,OURO-16,215,Paid
ORD-100862,2026-06-08,OURO-40,222,Paid
ORD-100863,2026-04-30,OURO-38,277,Paid
ORD-100864,2025-10-03,OURO-50,189,Paid
ORD-100865,2025-10-20,OURO-90,342,Paid
ORD-100866,2026-04-20,OURO-10,276,Paid
ORD-100867,2026-07-21,OURO-54,492,Pending
ORD-100868,2026-07-24,OURO-78,118,Paid
ORD-100869,2025-10-25,OURO-81,365,Paid
ORD-100870,2026-05-24,OURO-13,338,Paid
ORD-100871,2026-07-17,OURO-72,500,Paid
ORD-100872,2026-07-16,OURO-92,385,Pending
ORD-100873,2026-08-07,OURO-61,459,Pending
ORD-100874,2025-11-08,OURO-93,324,Paid
ORD-100875,2026-08-16,OURO-61,179,Pending
ORD-100876,2026-07-04,OURO-24,368,Paid
ORD-100877,2026-02-11,OURO-43,88,Paid
ORD-100878,2026-02-04,OURO-36,342,Paid
ORD-100879,2026-05-13,OURO-40,118,Paid
ORD-100880,2026-02-11,OURO-38,372,Paid
ORD-100881,2025-12-11,OURO-79,171,Paid
ORD-100882,2025-11-27,OURO-24,102,Pending
ORD-100883,2026-01-10,OURO-80,130,Paid
ORD-100884,2025-10-03,OURO-29,203,Paid
ORD-100885,2025-12-28,OURO-14,94,Pending
ORD-100886,2026-05-01,OURO-52,374,Pending
ORD-100887,2026-05-22,OURO-36,435,Paid
ORD-100888,2026-06-01,OURO-49,456,Pending
ORD-100889,2025-12-01,OURO-34,171,Paid
ORD-100890,2025-11-09,OURO-93,244,Pending
ORD-100891,2026-09-08,OURO-27,307,Paid
ORD-100892,2026-05-06,OURO-66,409,Paid
ORD-100893,2025-11-11,OURO-43,418,Paid
ORD-100894,2026-07-19,OURO-17,247,Paid
ORD-100895,2026-07-04,OURO-11,314,Pending
ORD-100896,2025-11-03,OURO-70,128,Pending
ORD-100897,2025-11-11,OURO-82,147,Pending
ORD-100898,2025-12-31,OURO-29,410,Paid
ORD-100899,2026-04-08,OURO-69,202,Pending
ORD-100900,2026-01-07,OURO-60,326,Paid
ORD-100901,2026-02-23,OURO-77,244,Paid
ORD-100902,2026-04-07,OURO-42,221,Paid
ORD-100903,2025-12-30,OURO-70,242,Pending
ORD-100904,2026-06-05,OURO-31,270,Paid
ORD-100905,2026-07-19,OURO-37,203,Paid
ORD-100906,2026-08-20,OURO-55,485,Paid
ORD-100907,2026-07-29,OURO-36,230,Paid
ORD-100908,2026-04-03,OURO-17,405,Paid
ORD-100909,2025-10-20,OURO-32,80,Pending
ORD-100910,2026-07-29,OURO-60,398,Paid
ORD-100911,2026-03-09,OURO-26,470,Pending
ORD-100912,2026-04-16,OURO-80,498,Pending
ORD-100913,2026-03-10,OURO-77,262,Pending
ORD-100914,2026-08-21,OURO-47,128,Paid
ORD-100915,2026-04-03,OURO-88,266,Pending
ORD-100916,2026-08-21,OURO-10,462,Pending
ORD-100917,2026-05-19,OURO-44,244,Pending
ORD-100918,2025-12-11,OURO-82,494,Pending
ORD-100919,2025-11-09,OURO-75,342,Paid
ORD-100920,2026-04-15,OURO-88,342,Pending
ORD-100921,2025-11-09,OURO-52,143,Paid
ORD-100922,2026-07-31,OURO-70,251,Paid
ORD-100923,2026-04-17,OURO-95,189,Paid
ORD-100924,2026-05-19,OURO-96,461,Paid
ORD-100925,2026-09-05,OURO-26,325,Paid
ORD-100926,2026-03-30,OURO-11,135,Pending
ORD-100927,2025-09-10,OURO-75,493,Pending
ORD-100928,2026-02-06,OURO-57,357,Paid
ORD-100929,2025-10-19,OURO-26,458,Paid
ORD-100930,2026-02-03,OURO-73,230,Paid
ORD-100931,2026-08-26,OURO-17,153,Pending
ORD-100932,2026-07-21,OURO-38,494,Paid
ORD-100933,2026-05-14,OURO-27,132,Paid
ORD-100934,2026-07-24,OURO-35,458,Paid
ORD-100935,2025-11-11,OURO-59,421,Paid
ORD-100936,2026-03-11,OURO-86,303,Pending
ORD-100937,2026-03-13,OURO-77,377,Paid
ORD-100938,2026-07-06,OURO-53,347,Paid
ORD-100939,2026-06-26,OURO-11,137,Paid
ORD-100940,2026-03-08,OURO-21,297,Paid
ORD-100941,2026-01-20,OURO-78,462,Paid
ORD-100942,2026-04-18,OURO-93,357,Pending
ORD-100943,2026-02-25,OURO-31,125,Paid
ORD-100944,2026-05-19,OURO-63,423,Paid
ORD-100945,2025-11-20,OURO-77,493,Paid
ORD-100946,2026-01-21,OURO-78,233,Pending
ORD-100947,2025-11-18,OURO-74,306,Paid
ORD-100948,2025-10-27,OURO-82,75,Paid
ORD-100949,2026-03-05,OURO-79,482,Paid
ORD-100950,2025-10-31,OURO-20,337,Paid
ORD-100951,2026-04-24,OURO-87,287,Paid
ORD-100952,2026-02-06,OURO-77,380,Pending
ORD-100953,2026-02-04,OURO-84,242,Paid
ORD-100954,2026-05-25,OURO-57,309,Paid
ORD-100955,2026-05-26,OURO-14,204,Paid
ORD-100956,2026-08-16,OURO-10,135,Pending
ORD-100957,2025-12-02,OURO-73,391,Paid
ORD-100958,2026-06-05,OURO-42,69,Paid
ORD-100959,2025-12-05,OURO-58,84,Paid
ORD-100960,2026-08-13,OURO-60,309,Paid
ORD-100961,2025-10-13,OURO-80,108,Paid
ORD-100962,2026-08-08,OURO-62,443,Paid
ORD-100963,2025-12-20,OURO-28,463,Pending
ORD-100964,2025-12-11,OURO-19,362,Pending
ORD-100965,2026-01-24,OURO-88,294,Paid
ORD-100966,2026-01-23,OURO-81,376,Paid
ORD-100967,2026-01-10,OURO-99,180,Paid
ORD-100968,2025-11-12,OURO-67,375,Pending
ORD-100969,2025-12-22,OURO-39,147,Paid
ORD-100970,2026-02-09,OURO-86,109,Paid
ORD-100971,2025-10-31,OURO-53,304,Paid
ORD-100972,2026-04-26,OURO-38,261,Paid
ORD-100973,2025-11-25,OURO-96,198,Pending
ORD-100974,2026-07-06,OURO-49,124,Paid
ORD-100975,2025-10-03,OURO-78,433,Paid
ORD-100976,2026-03-06,OURO-44,189,Paid
ORD-100977,2026-07-03,OURO-30,164,Pending
ORD-100978,2025-09-30,OURO-44,401,Paid
ORD-100979,2026-04-18,OURO-48,67,Pending
ORD-100980,2025-11-26,OURO-45,118,Paid
ORD-100981,2026-08-11,OURO-15,79,Paid
ORD-100982,2025-11-25,OURO-40,336,Paid
ORD-100983,2025-10-28,OURO-64,226,Pending
ORD-100984,2026-04-03,OURO-20,498,Paid
ORD-100985,2026-02-27,OURO-11,311,Pending
ORD-100986,2026-06-30,OURO-71,126,Pending
ORD-100987,2026-07-02,OURO-14,220,Paid
ORD-100988,2026-07-06,OURO-56,345,Paid
ORD-100989,2026-06-12,OURO-82,135,Paid
ORD-100990,2026-04-24,OURO-94,296,Pending
ORD-100991,2025-11-18,OURO-66,318,Paid
ORD-100992,2025-10-29,OURO-69,184,Paid
ORD-100993,2026-05-29,OURO-81,405,Paid
ORD-100994,2026-06-09,OURO-42,178,Paid
ORD-100995,2026-02-17,OURO-21,390,Paid
ORD-100996,2026-07-06,OURO-51,141,Pending
ORD-100997,2026-04-15,OURO-31,179,Paid
ORD-100998,2026-05-28,OURO-16,399,Pending
ORD-100999,2026-02-28,OURO-81,192,Pending
ORD-101000,2026-03-22,OURO-78,61,Paid
ORD-101001,2025-10-30,OURO-38,75,Paid
ORD-101002,2026-01-11,OURO-70,152,Paid
ORD-101003,2026-09-06,OURO-77,426,Pending
ORD-101004,2025-12-04,OURO-13,486,Paid
ORD-101005,2026-09-08,OURO-53,454,Paid
ORD-101006,2026-05-05,OURO-63,274,Paid
ORD-101007,2026-04-13,OURO-40,324,Paid
ORD-101008,2025-10-31,OURO-79,199,Pending
ORD-101009,2025-10-12,OURO-65,116,Paid
ORD-101010,2026-08-20,OURO-34,307,Paid
ORD-101011,2026-07-05,OURO-23,155,Paid
ORD-101012,2026-02-13,OURO-84,245,Pending
ORD-101013,2025-11-23,OURO-23,389,Paid
ORD-101014,2026-06-18,OURO-44,326,Paid
ORD-101015,2026-07-27,OURO-24,372,Pending
ORD-101016,2026-01-28,OURO-46,298,Paid
ORD-101017,2026-05-17,OURO-76,210,Paid
ORD-101018,2026-05-25,OURO-42,251,Pending
ORD-101019,2026-03-31,OURO-29,147,Paid
ORD-101020,2025-09-12,OURO-91,495,Paid
ORD-101021,2026-06-26,OURO-44,76,Paid
ORD-101022,2026-08-26,OURO-68,197,Paid
ORD-101023,2026-07-07,OURO-60,387,Paid
ORD-101024,2026-03-20,OURO-83,378,Paid
ORD-101025,2026-04-19,OURO-29,188,Pending
ORD-101026,2026-04-06,OURO-64,499,Pending
ORD-101027,2026-03-17,OURO-52,113,Paid
ORD-101028,2026-04-04,OURO-77,195,Paid
ORD-101029,2025-09-13,OURO-56,446,Paid
ORD-101030,2026-05-24,OURO-96,184,Pending
ORD-101031,2026-06-13,OURO-16,273,Pending
ORD-101032,2026-08-31,OURO-35,358,Paid
ORD-101033,2026-03-27,OURO-22,259,Pending
ORD-101034,2026-08-04,OURO-75,383,Paid
ORD-101035,2026-03-01,OURO-46,433,Paid
ORD-101036,2026-06-14,OURO-94,446,Paid
ORD-101037,2026-07-17,OURO-18,351,Pending
ORD-101038,2025-12-08,OURO-10,443,Pending
ORD-101039,2026-04-12,OURO-40,500,Paid
ORD-101040,2026-03-11,OURO-85,143,Paid
ORD-101041,2026-07-12,OURO-26,116,Paid
ORD-101042,2026-03-01,OURO-35,256,Paid
ORD-101043,2026-06-08,OURO-53,70,Paid
ORD-101044,2026-05-22,OURO-29,430,Paid
ORD-101045,2025-12-06,OURO-85,160,Pending
ORD-101046,2026-04-07,OURO-11,92,Paid
ORD-101047,2026-08-16,OURO-31,359,Pending
ORD-101048,2026-04-05,OURO-76,377,Pending
ORD-101049,2026-01-16,OURO-11,305,Paid
ORD-101050,2026-03-13,OURO-59,265,Paid
ORD-101051,2026-04-10,OURO-88,240,Paid
ORD-101052,2026-02-03,OURO-22,63,Paid
ORD-101053,2026-01-23,OURO-58,418,Pending
ORD-101054,2025-11-14,OURO-24,233,Paid
ORD-101055,2025-10-19,OURO-36,439,Pending
ORD-101056,2026-03-07,OURO-55,457,Pending
ORD-101057,2026-01-12,OURO-68,407,Pending
ORD-101058,2026-08-09,OURO-18,51,Paid
ORD-101059,2025-10-15,OURO-31,318,Pending
ORD-101060,2025-09-22,OURO-59,336,Pending
ORD-101061,2026-03-25,OURO-52,455,Paid
ORD-101062,2026-04-15,OURO-56,252,Paid
ORD-101063,2026-06-04,OURO-52,457,Paid
ORD-101064,2026-07-13,OURO-68,309,Pending
ORD-101065,2026-05-06,OURO-66,357,Pending
ORD-101066,2025-11-04,OURO-48,130,Paid
ORD-101067,2025-09-18,OURO-15,300,Paid
ORD-101068,2025-12-31,OURO-41,418,Pending
ORD-101069,2026-05-04,OURO-77,338,Paid
ORD-101070,2026-02-26,OURO-64,359,Paid
ORD-101071,2026-01-30,OURO-78,353,Paid
ORD-101072,2025-12-20,OURO-31,297,Pending
ORD-101073,2026-03-17,OURO-83,473,Paid
